id,uid,article_id,industry_id,created_at,updated_at,log_data
"313","csi_ysqsxnVM69C9zV4","124","1367","2021-07-26 07:51:09.326381","2021-07-26 07:51:09.326381","{""h"": [{""c"": {""id"": 313, ""uid"": ""csi_ysqsxnVM69C9zV4"", ""article_id"": 124, ""created_at"": ""2021-07-26T07:51:09.326381"", ""updated_at"": ""2021-07-26T07:51:09.326381"", ""industry_id"": 1367}, ""v"": 1, ""ts"": 1627285869326}], ""v"": 1}"
"314","csi_iQOMidEFoi4LP7x","124","372","2021-07-26 07:51:09.33422","2021-07-26 07:51:09.33422","{""h"": [{""c"": {""id"": 314, ""uid"": ""csi_iQOMidEFoi4LP7x"", ""article_id"": 124, ""created_at"": ""2021-07-26T07:51:09.33422"", ""updated_at"": ""2021-07-26T07:51:09.33422"", ""industry_id"": 372}, ""v"": 1, ""ts"": 1627285869334}], ""v"": 1}"
"315","csi_XhERSZx2x4O4Azq","124","1368","2021-07-26 07:51:09.341471","2021-07-26 07:51:09.341471","{""h"": [{""c"": {""id"": 315, ""uid"": ""csi_XhERSZx2x4O4Azq"", ""article_id"": 124, ""created_at"": ""2021-07-26T07:51:09.341471"", ""updated_at"": ""2021-07-26T07:51:09.341471"", ""industry_id"": 1368}, ""v"": 1, ""ts"": 1627285869341}], ""v"": 1}"
"316","csi_HLuxrevUaSlNbTA","125","492","2021-07-26 07:55:42.158988","2021-07-26 07:55:42.158988","{""h"": [{""c"": {""id"": 316, ""uid"": ""csi_HLuxrevUaSlNbTA"", ""article_id"": 125, ""created_at"": ""2021-07-26T07:55:42.158988"", ""updated_at"": ""2021-07-26T07:55:42.158988"", ""industry_id"": 492}, ""v"": 1, ""ts"": 1627286142159}], ""v"": 1}"
"317","csi_itQ7m0EDyyHybOS","125","135","2021-07-26 07:55:42.170008","2021-07-26 07:55:42.170008","{""h"": [{""c"": {""id"": 317, ""uid"": ""csi_itQ7m0EDyyHybOS"", ""article_id"": 125, ""created_at"": ""2021-07-26T07:55:42.170008"", ""updated_at"": ""2021-07-26T07:55:42.170008"", ""industry_id"": 135}, ""v"": 1, ""ts"": 1627286142170}], ""v"": 1}"
"333","csi_0C3Ur6ug5YRXRml","130","586","2021-07-26 07:55:47.878502","2021-07-26 07:55:47.878502","{""h"": [{""c"": {""id"": 333, ""uid"": ""csi_0C3Ur6ug5YRXRml"", ""article_id"": 130, ""created_at"": ""2021-07-26T07:55:47.878502"", ""updated_at"": ""2021-07-26T07:55:47.878502"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1627286147879}], ""v"": 1}"
"334","csi_etaeQKFSx00SHU9","130","240","2021-07-26 07:55:47.888622","2021-07-26 07:55:47.888622","{""h"": [{""c"": {""id"": 334, ""uid"": ""csi_etaeQKFSx00SHU9"", ""article_id"": 130, ""created_at"": ""2021-07-26T07:55:47.888622"", ""updated_at"": ""2021-07-26T07:55:47.888622"", ""industry_id"": 240}, ""v"": 1, ""ts"": 1627286147889}], ""v"": 1}"
"335","csi_xoCPWPD6DI4Kfd0","130","215","2021-07-26 07:55:47.898913","2021-07-26 07:55:47.898913","{""h"": [{""c"": {""id"": 335, ""uid"": ""csi_xoCPWPD6DI4Kfd0"", ""article_id"": 130, ""created_at"": ""2021-07-26T07:55:47.898913"", ""updated_at"": ""2021-07-26T07:55:47.898913"", ""industry_id"": 215}, ""v"": 1, ""ts"": 1627286147899}], ""v"": 1}"
"336","csi_cvuLnkMpab6Gwg9","130","662","2021-07-26 07:55:47.908351","2021-07-26 07:55:47.908351","{""h"": [{""c"": {""id"": 336, ""uid"": ""csi_cvuLnkMpab6Gwg9"", ""article_id"": 130, ""created_at"": ""2021-07-26T07:55:47.908351"", ""updated_at"": ""2021-07-26T07:55:47.908351"", ""industry_id"": 662}, ""v"": 1, ""ts"": 1627286147908}], ""v"": 1}"
"337","csi_s1GU8xeIowQ12BU","130","416","2021-07-26 07:55:47.9174","2021-07-26 07:55:47.9174","{""h"": [{""c"": {""id"": 337, ""uid"": ""csi_s1GU8xeIowQ12BU"", ""article_id"": 130, ""created_at"": ""2021-07-26T07:55:47.9174"", ""updated_at"": ""2021-07-26T07:55:47.9174"", ""industry_id"": 416}, ""v"": 1, ""ts"": 1627286147917}], ""v"": 1}"
"1261","csi_15XA7tNw7lPA3ja","416","216","2022-02-11 08:28:24.941409","2022-02-11 08:28:24.941409","{""h"": [{""c"": {""id"": 1261, ""uid"": ""csi_15XA7tNw7lPA3ja"", ""article_id"": 416, ""created_at"": ""2022-02-11T08:28:24.941409"", ""updated_at"": ""2022-02-11T08:28:24.941409"", ""industry_id"": 216}, ""v"": 1, ""ts"": 1644568104941}], ""v"": 1}"
"349","csi_MudhVmO21ShExui","134","586","2021-07-26 07:55:50.589372","2021-07-26 07:55:50.589372","{""h"": [{""c"": {""id"": 349, ""uid"": ""csi_MudhVmO21ShExui"", ""article_id"": 134, ""created_at"": ""2021-07-26T07:55:50.589372"", ""updated_at"": ""2021-07-26T07:55:50.589372"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1627286150589}], ""v"": 1}"
"350","csi_rtnt6TjZ2Lfbu0O","134","240","2021-07-26 07:55:50.600737","2021-07-26 07:55:50.600737","{""h"": [{""c"": {""id"": 350, ""uid"": ""csi_rtnt6TjZ2Lfbu0O"", ""article_id"": 134, ""created_at"": ""2021-07-26T07:55:50.600737"", ""updated_at"": ""2021-07-26T07:55:50.600737"", ""industry_id"": 240}, ""v"": 1, ""ts"": 1627286150601}], ""v"": 1}"
"351","csi_TlM1N4zG9EMarbd","135","586","2021-07-26 07:55:53.082586","2021-07-26 07:55:53.082586","{""h"": [{""c"": {""id"": 351, ""uid"": ""csi_TlM1N4zG9EMarbd"", ""article_id"": 135, ""created_at"": ""2021-07-26T07:55:53.082586"", ""updated_at"": ""2021-07-26T07:55:53.082586"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1627286153083}], ""v"": 1}"
"352","csi_kVwLGW27h6qiNDY","135","240","2021-07-26 07:55:53.089185","2021-07-26 07:55:53.089185","{""h"": [{""c"": {""id"": 352, ""uid"": ""csi_kVwLGW27h6qiNDY"", ""article_id"": 135, ""created_at"": ""2021-07-26T07:55:53.089185"", ""updated_at"": ""2021-07-26T07:55:53.089185"", ""industry_id"": 240}, ""v"": 1, ""ts"": 1627286153089}], ""v"": 1}"
"353","csi_ESRJKzJVDLZSUmd","135","178","2021-07-26 07:55:53.096456","2021-07-26 07:55:53.096456","{""h"": [{""c"": {""id"": 353, ""uid"": ""csi_ESRJKzJVDLZSUmd"", ""article_id"": 135, ""created_at"": ""2021-07-26T07:55:53.096456"", ""updated_at"": ""2021-07-26T07:55:53.096456"", ""industry_id"": 178}, ""v"": 1, ""ts"": 1627286153096}], ""v"": 1}"
"1269","csi_hKbtRDKoM0cfcgh","418","50","2022-02-11 08:52:52.164518","2022-02-11 08:52:52.164518","{""h"": [{""c"": {""id"": 1269, ""uid"": ""csi_hKbtRDKoM0cfcgh"", ""article_id"": 418, ""created_at"": ""2022-02-11T08:52:52.164518"", ""updated_at"": ""2022-02-11T08:52:52.164518"", ""industry_id"": 50}, ""v"": 1, ""ts"": 1644569572165}], ""v"": 1}"
"363","csi_qizHmxcoSEf2P1V","141","586","2021-08-04 05:37:46.923143","2021-08-04 05:37:46.923143","{""h"": [{""c"": {""id"": 363, ""uid"": ""csi_qizHmxcoSEf2P1V"", ""article_id"": 141, ""created_at"": ""2021-08-04T05:37:46.923143"", ""updated_at"": ""2021-08-04T05:37:46.923143"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1628055466923}], ""v"": 1}"
"364","csi_f2ybH6lNa8NxZ6V","141","170","2021-08-04 05:37:46.951642","2021-08-04 05:37:46.951642","{""h"": [{""c"": {""id"": 364, ""uid"": ""csi_f2ybH6lNa8NxZ6V"", ""article_id"": 141, ""created_at"": ""2021-08-04T05:37:46.951642"", ""updated_at"": ""2021-08-04T05:37:46.951642"", ""industry_id"": 170}, ""v"": 1, ""ts"": 1628055466952}], ""v"": 1}"
"365","csi_vQSVNPCUI8kWPeg","141","84","2021-08-04 05:37:46.978281","2021-08-04 05:37:46.978281","{""h"": [{""c"": {""id"": 365, ""uid"": ""csi_vQSVNPCUI8kWPeg"", ""article_id"": 141, ""created_at"": ""2021-08-04T05:37:46.978281"", ""updated_at"": ""2021-08-04T05:37:46.978281"", ""industry_id"": 84}, ""v"": 1, ""ts"": 1628055466978}], ""v"": 1}"
"366","csi_9QgxbisGOzYNN55","141","40","2021-08-04 05:37:47.012322","2021-08-04 05:37:47.012322","{""h"": [{""c"": {""id"": 366, ""uid"": ""csi_9QgxbisGOzYNN55"", ""article_id"": 141, ""created_at"": ""2021-08-04T05:37:47.012322"", ""updated_at"": ""2021-08-04T05:37:47.012322"", ""industry_id"": 40}, ""v"": 1, ""ts"": 1628055467012}], ""v"": 1}"
"367","csi_nFhwszuOZM0WSuv","142","586","2021-08-04 05:37:47.530385","2021-08-04 05:37:47.530385","{""h"": [{""c"": {""id"": 367, ""uid"": ""csi_nFhwszuOZM0WSuv"", ""article_id"": 142, ""created_at"": ""2021-08-04T05:37:47.530385"", ""updated_at"": ""2021-08-04T05:37:47.530385"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1628055467530}], ""v"": 1}"
"368","csi_fdhiVRQOVbJzX2z","142","209","2021-08-04 05:37:47.579376","2021-08-04 05:37:47.579376","{""h"": [{""c"": {""id"": 368, ""uid"": ""csi_fdhiVRQOVbJzX2z"", ""article_id"": 142, ""created_at"": ""2021-08-04T05:37:47.579376"", ""updated_at"": ""2021-08-04T05:37:47.579376"", ""industry_id"": 209}, ""v"": 1, ""ts"": 1628055467579}], ""v"": 1}"
"369","csi_O3wuLVHEryCbzqP","142","426","2021-08-04 05:37:47.630084","2021-08-04 05:37:47.630084","{""h"": [{""c"": {""id"": 369, ""uid"": ""csi_O3wuLVHEryCbzqP"", ""article_id"": 142, ""created_at"": ""2021-08-04T05:37:47.630084"", ""updated_at"": ""2021-08-04T05:37:47.630084"", ""industry_id"": 426}, ""v"": 1, ""ts"": 1628055467630}], ""v"": 1}"
"370","csi_3IA7d891HmbYZlR","142","137","2021-08-04 05:37:47.668585","2021-08-04 05:37:47.668585","{""h"": [{""c"": {""id"": 370, ""uid"": ""csi_3IA7d891HmbYZlR"", ""article_id"": 142, ""created_at"": ""2021-08-04T05:37:47.668585"", ""updated_at"": ""2021-08-04T05:37:47.668585"", ""industry_id"": 137}, ""v"": 1, ""ts"": 1628055467669}], ""v"": 1}"
"371","csi_z01EFJlnKdh7t3X","142","139","2021-08-04 05:37:47.68362","2021-08-04 05:37:47.68362","{""h"": [{""c"": {""id"": 371, ""uid"": ""csi_z01EFJlnKdh7t3X"", ""article_id"": 142, ""created_at"": ""2021-08-04T05:37:47.68362"", ""updated_at"": ""2021-08-04T05:37:47.68362"", ""industry_id"": 139}, ""v"": 1, ""ts"": 1628055467684}], ""v"": 1}"
"372","csi_LhBksqzv5bKspR4","142","654","2021-08-04 05:37:47.697355","2021-08-04 05:37:47.697355","{""h"": [{""c"": {""id"": 372, ""uid"": ""csi_LhBksqzv5bKspR4"", ""article_id"": 142, ""created_at"": ""2021-08-04T05:37:47.697355"", ""updated_at"": ""2021-08-04T05:37:47.697355"", ""industry_id"": 654}, ""v"": 1, ""ts"": 1628055467697}], ""v"": 1}"
"373","csi_Uv5u81gVP62FLel","143","109","2021-08-04 05:37:47.857664","2021-08-04 05:37:47.857664","{""h"": [{""c"": {""id"": 373, ""uid"": ""csi_Uv5u81gVP62FLel"", ""article_id"": 143, ""created_at"": ""2021-08-04T05:37:47.857664"", ""updated_at"": ""2021-08-04T05:37:47.857664"", ""industry_id"": 109}, ""v"": 1, ""ts"": 1628055467858}], ""v"": 1}"
"374","csi_YfegvlFCgEAJCq4","144","586","2021-08-04 05:37:49.111485","2021-08-04 05:37:49.111485","{""h"": [{""c"": {""id"": 374, ""uid"": ""csi_YfegvlFCgEAJCq4"", ""article_id"": 144, ""created_at"": ""2021-08-04T05:37:49.111485"", ""updated_at"": ""2021-08-04T05:37:49.111485"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1628055469111}], ""v"": 1}"
"375","csi_dFDhMpBDDqdQRAA","144","511","2021-08-04 05:37:49.135794","2021-08-04 05:37:49.135794","{""h"": [{""c"": {""id"": 375, ""uid"": ""csi_dFDhMpBDDqdQRAA"", ""article_id"": 144, ""created_at"": ""2021-08-04T05:37:49.135794"", ""updated_at"": ""2021-08-04T05:37:49.135794"", ""industry_id"": 511}, ""v"": 1, ""ts"": 1628055469136}], ""v"": 1}"
"376","csi_EeuTIfPaDcTX9IF","144","1372","2021-08-04 05:37:49.17209","2021-08-04 05:37:49.17209","{""h"": [{""c"": {""id"": 376, ""uid"": ""csi_EeuTIfPaDcTX9IF"", ""article_id"": 144, ""created_at"": ""2021-08-04T05:37:49.17209"", ""updated_at"": ""2021-08-04T05:37:49.17209"", ""industry_id"": 1372}, ""v"": 1, ""ts"": 1628055469172}], ""v"": 1}"
"380","csi_7ChpVHdUJxccwVk","146","586","2021-08-04 05:42:56.037589","2021-08-04 05:42:56.037589","{""h"": [{""c"": {""id"": 380, ""uid"": ""csi_7ChpVHdUJxccwVk"", ""article_id"": 146, ""created_at"": ""2021-08-04T05:42:56.037589"", ""updated_at"": ""2021-08-04T05:42:56.037589"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1628055776038}], ""v"": 1}"
"381","csi_mTK8Qqa6bVICCyd","146","240","2021-08-04 05:42:56.048899","2021-08-04 05:42:56.048899","{""h"": [{""c"": {""id"": 381, ""uid"": ""csi_mTK8Qqa6bVICCyd"", ""article_id"": 146, ""created_at"": ""2021-08-04T05:42:56.048899"", ""updated_at"": ""2021-08-04T05:42:56.048899"", ""industry_id"": 240}, ""v"": 1, ""ts"": 1628055776049}], ""v"": 1}"
"1373","csi_bqQAplD3TDQrTk4","414","137","2022-02-13 18:25:58.342353","2022-02-13 18:25:58.342353","{""h"": [{""c"": {""id"": 1373, ""uid"": ""csi_bqQAplD3TDQrTk4"", ""article_id"": 414, ""created_at"": ""2022-02-13T18:25:58.342353"", ""updated_at"": ""2022-02-13T18:25:58.342353"", ""industry_id"": 137}, ""v"": 1, ""ts"": 1644776758342}], ""v"": 1}"
"1374","csi_eEAdtKkL42kGZvr","414","399","2022-02-13 18:25:58.350763","2022-02-13 18:25:58.350763","{""h"": [{""c"": {""id"": 1374, ""uid"": ""csi_eEAdtKkL42kGZvr"", ""article_id"": 414, ""created_at"": ""2022-02-13T18:25:58.350763"", ""updated_at"": ""2022-02-13T18:25:58.350763"", ""industry_id"": 399}, ""v"": 1, ""ts"": 1644776758351}], ""v"": 1}"
"1375","csi_Keco9yqnvEc2d37","414","1305","2022-02-13 18:25:58.357334","2022-02-13 18:25:58.357334","{""h"": [{""c"": {""id"": 1375, ""uid"": ""csi_Keco9yqnvEc2d37"", ""article_id"": 414, ""created_at"": ""2022-02-13T18:25:58.357334"", ""updated_at"": ""2022-02-13T18:25:58.357334"", ""industry_id"": 1305}, ""v"": 1, ""ts"": 1644776758357}], ""v"": 1}"
"377","csi_vRz66cy5ZuEeOpC","145","586","2021-08-04 05:37:49.973723","2021-08-04 05:37:49.973723","{""h"": [{""c"": {""id"": 377, ""uid"": ""csi_vRz66cy5ZuEeOpC"", ""article_id"": 145, ""created_at"": ""2021-08-04T05:37:49.973723"", ""updated_at"": ""2021-08-04T05:37:49.973723"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1628055469974}], ""v"": 1}"
"378","csi_NBFSW7fauoKqi0k","145","582","2021-08-04 05:37:49.990091","2021-08-04 05:37:49.990091","{""h"": [{""c"": {""id"": 378, ""uid"": ""csi_NBFSW7fauoKqi0k"", ""article_id"": 145, ""created_at"": ""2021-08-04T05:37:49.990091"", ""updated_at"": ""2021-08-04T05:37:49.990091"", ""industry_id"": 582}, ""v"": 1, ""ts"": 1628055469990}], ""v"": 1}"
"379","csi_4z1LaBjGf7MC95Y","145","1327","2021-08-04 05:37:50.003109","2021-08-04 05:37:50.003109","{""h"": [{""c"": {""id"": 379, ""uid"": ""csi_4z1LaBjGf7MC95Y"", ""article_id"": 145, ""created_at"": ""2021-08-04T05:37:50.003109"", ""updated_at"": ""2021-08-04T05:37:50.003109"", ""industry_id"": 1327}, ""v"": 1, ""ts"": 1628055470003}], ""v"": 1}"
"1376","csi_FYX83vhflDKsQnS","232","586","2022-02-16 09:18:07.304967","2022-02-16 09:18:07.304967","{""h"": [{""c"": {""id"": 1376, ""uid"": ""csi_FYX83vhflDKsQnS"", ""article_id"": 232, ""created_at"": ""2022-02-16T09:18:07.304967"", ""updated_at"": ""2022-02-16T09:18:07.304967"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1645003087305}], ""v"": 1}"
"1272","csi_0V2YWeRBFmRzwPE","417","569","2022-02-11 09:03:03.308163","2022-02-11 09:03:03.308163","{""h"": [{""c"": {""id"": 1272, ""uid"": ""csi_0V2YWeRBFmRzwPE"", ""article_id"": 417, ""created_at"": ""2022-02-11T09:03:03.308163"", ""updated_at"": ""2022-02-11T09:03:03.308163"", ""industry_id"": 569}, ""v"": 1, ""ts"": 1644570183308}], ""v"": 1}"
"1273","csi_7DXUliXSQT3g6d3","417","558","2022-02-11 09:03:03.314995","2022-02-11 09:03:03.314995","{""h"": [{""c"": {""id"": 1273, ""uid"": ""csi_7DXUliXSQT3g6d3"", ""article_id"": 417, ""created_at"": ""2022-02-11T09:03:03.314995"", ""updated_at"": ""2022-02-11T09:03:03.314995"", ""industry_id"": 558}, ""v"": 1, ""ts"": 1644570183315}], ""v"": 1}"
"1377","csi_YAPnnEs06Fln6kK","232","272","2022-02-16 09:18:07.310163","2022-02-16 09:18:07.310163","{""h"": [{""c"": {""id"": 1377, ""uid"": ""csi_YAPnnEs06Fln6kK"", ""article_id"": 232, ""created_at"": ""2022-02-16T09:18:07.310163"", ""updated_at"": ""2022-02-16T09:18:07.310163"", ""industry_id"": 272}, ""v"": 1, ""ts"": 1645003087310}], ""v"": 1}"
"1378","csi_icMqFwmAmFdf3A3","232","271","2022-02-16 09:18:07.314694","2022-02-16 09:18:07.314694","{""h"": [{""c"": {""id"": 1378, ""uid"": ""csi_icMqFwmAmFdf3A3"", ""article_id"": 232, ""created_at"": ""2022-02-16T09:18:07.314694"", ""updated_at"": ""2022-02-16T09:18:07.314694"", ""industry_id"": 271}, ""v"": 1, ""ts"": 1645003087315}], ""v"": 1}"
"1379","csi_aZE134fhV1D9UnP","232","269","2022-02-16 09:18:07.318757","2022-02-16 09:18:07.318757","{""h"": [{""c"": {""id"": 1379, ""uid"": ""csi_aZE134fhV1D9UnP"", ""article_id"": 232, ""created_at"": ""2022-02-16T09:18:07.318757"", ""updated_at"": ""2022-02-16T09:18:07.318757"", ""industry_id"": 269}, ""v"": 1, ""ts"": 1645003087319}], ""v"": 1}"
"391","csi_PgmsFwHj0JyD0GT","149","586","2021-08-20 07:18:37.969264","2021-08-20 07:18:37.969264","{""h"": [{""c"": {""id"": 391, ""uid"": ""csi_PgmsFwHj0JyD0GT"", ""article_id"": 149, ""created_at"": ""2021-08-20T07:18:37.969264"", ""updated_at"": ""2021-08-20T07:18:37.969264"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1629443917969}], ""v"": 1}"
"424","csi_3ajh1LnApYWk3wv","182","1313","2021-09-07 19:44:14.01876","2021-09-07 19:44:14.01876","{""h"": [{""c"": {""id"": 424, ""uid"": ""csi_3ajh1LnApYWk3wv"", ""article_id"": 182, ""created_at"": ""2021-09-07T19:44:14.01876"", ""updated_at"": ""2021-09-07T19:44:14.01876"", ""industry_id"": 1313}, ""v"": 1, ""ts"": 1631043854019}], ""v"": 1}"
"425","csi_r7D36kCStrpZBtj","183","586","2021-09-07 19:44:15.023609","2021-09-07 19:44:15.023609","{""h"": [{""c"": {""id"": 425, ""uid"": ""csi_r7D36kCStrpZBtj"", ""article_id"": 183, ""created_at"": ""2021-09-07T19:44:15.023609"", ""updated_at"": ""2021-09-07T19:44:15.023609"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1631043855024}], ""v"": 1}"
"426","csi_B9B1cYGEnVrhaca","183","240","2021-09-07 19:44:15.030993","2021-09-07 19:44:15.030993","{""h"": [{""c"": {""id"": 426, ""uid"": ""csi_B9B1cYGEnVrhaca"", ""article_id"": 183, ""created_at"": ""2021-09-07T19:44:15.030993"", ""updated_at"": ""2021-09-07T19:44:15.030993"", ""industry_id"": 240}, ""v"": 1, ""ts"": 1631043855031}], ""v"": 1}"
"427","csi_tnwbpYMMLiFGI81","183","1330","2021-09-07 19:44:15.038855","2021-09-07 19:44:15.038855","{""h"": [{""c"": {""id"": 427, ""uid"": ""csi_tnwbpYMMLiFGI81"", ""article_id"": 183, ""created_at"": ""2021-09-07T19:44:15.038855"", ""updated_at"": ""2021-09-07T19:44:15.038855"", ""industry_id"": 1330}, ""v"": 1, ""ts"": 1631043855039}], ""v"": 1}"
"428","csi_Tk1NjgiDrTJI5ei","184","328","2021-09-07 19:44:20.538086","2021-09-07 19:44:20.538086","{""h"": [{""c"": {""id"": 428, ""uid"": ""csi_Tk1NjgiDrTJI5ei"", ""article_id"": 184, ""created_at"": ""2021-09-07T19:44:20.538086"", ""updated_at"": ""2021-09-07T19:44:20.538086"", ""industry_id"": 328}, ""v"": 1, ""ts"": 1631043860538}], ""v"": 1}"
"429","csi_dmUj8svTiLFxLQ2","185","272","2021-09-07 19:44:21.603918","2021-09-07 19:44:21.603918","{""h"": [{""c"": {""id"": 429, ""uid"": ""csi_dmUj8svTiLFxLQ2"", ""article_id"": 185, ""created_at"": ""2021-09-07T19:44:21.603918"", ""updated_at"": ""2021-09-07T19:44:21.603918"", ""industry_id"": 272}, ""v"": 1, ""ts"": 1631043861604}], ""v"": 1}"
"430","csi_ew84d2C9QpgWpoL","185","586","2021-09-07 19:44:21.622411","2021-09-07 19:44:21.622411","{""h"": [{""c"": {""id"": 430, ""uid"": ""csi_ew84d2C9QpgWpoL"", ""article_id"": 185, ""created_at"": ""2021-09-07T19:44:21.622411"", ""updated_at"": ""2021-09-07T19:44:21.622411"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1631043861622}], ""v"": 1}"
"431","csi_9jWkhgkJgC0zcS8","186","240","2021-09-07 19:54:36.950728","2021-09-07 19:54:36.950728","{""h"": [{""c"": {""id"": 431, ""uid"": ""csi_9jWkhgkJgC0zcS8"", ""article_id"": 186, ""created_at"": ""2021-09-07T19:54:36.950728"", ""updated_at"": ""2021-09-07T19:54:36.950728"", ""industry_id"": 240}, ""v"": 1, ""ts"": 1631044476951}], ""v"": 1}"
"432","csi_ZyVFzkpsJZeQnbz","187","586","2021-09-07 19:54:37.563944","2021-09-07 19:54:37.563944","{""h"": [{""c"": {""id"": 432, ""uid"": ""csi_ZyVFzkpsJZeQnbz"", ""article_id"": 187, ""created_at"": ""2021-09-07T19:54:37.563944"", ""updated_at"": ""2021-09-07T19:54:37.563944"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1631044477564}], ""v"": 1}"
"433","csi_PIStzHX6zAXCJX6","187","240","2021-09-07 19:54:37.571983","2021-09-07 19:54:37.571983","{""h"": [{""c"": {""id"": 433, ""uid"": ""csi_PIStzHX6zAXCJX6"", ""article_id"": 187, ""created_at"": ""2021-09-07T19:54:37.571983"", ""updated_at"": ""2021-09-07T19:54:37.571983"", ""industry_id"": 240}, ""v"": 1, ""ts"": 1631044477572}], ""v"": 1}"
"434","csi_yX40KErRmYO6fCa","187","639","2021-09-07 19:54:37.579477","2021-09-07 19:54:37.579477","{""h"": [{""c"": {""id"": 434, ""uid"": ""csi_yX40KErRmYO6fCa"", ""article_id"": 187, ""created_at"": ""2021-09-07T19:54:37.579477"", ""updated_at"": ""2021-09-07T19:54:37.579477"", ""industry_id"": 639}, ""v"": 1, ""ts"": 1631044477579}], ""v"": 1}"
"435","csi_WhXtDy2zp41yN2Z","187","1378","2021-09-07 19:54:37.586678","2021-09-07 19:54:37.586678","{""h"": [{""c"": {""id"": 435, ""uid"": ""csi_WhXtDy2zp41yN2Z"", ""article_id"": 187, ""created_at"": ""2021-09-07T19:54:37.586678"", ""updated_at"": ""2021-09-07T19:54:37.586678"", ""industry_id"": 1378}, ""v"": 1, ""ts"": 1631044477587}], ""v"": 1}"
"436","csi_BHg8h470WlnZfh5","188","240","2021-09-07 19:54:39.192241","2021-09-07 19:54:39.192241","{""h"": [{""c"": {""id"": 436, ""uid"": ""csi_BHg8h470WlnZfh5"", ""article_id"": 188, ""created_at"": ""2021-09-07T19:54:39.192241"", ""updated_at"": ""2021-09-07T19:54:39.192241"", ""industry_id"": 240}, ""v"": 1, ""ts"": 1631044479192}], ""v"": 1}"
"437","csi_6WCsjZd4JPflk4Z","188","1305","2021-09-07 19:54:39.200537","2021-09-07 19:54:39.200537","{""h"": [{""c"": {""id"": 437, ""uid"": ""csi_6WCsjZd4JPflk4Z"", ""article_id"": 188, ""created_at"": ""2021-09-07T19:54:39.200537"", ""updated_at"": ""2021-09-07T19:54:39.200537"", ""industry_id"": 1305}, ""v"": 1, ""ts"": 1631044479201}], ""v"": 1}"
"438","csi_00cAz6p5ShyV96L","188","70","2021-09-07 19:54:39.207665","2021-09-07 19:54:39.207665","{""h"": [{""c"": {""id"": 438, ""uid"": ""csi_00cAz6p5ShyV96L"", ""article_id"": 188, ""created_at"": ""2021-09-07T19:54:39.207665"", ""updated_at"": ""2021-09-07T19:54:39.207665"", ""industry_id"": 70}, ""v"": 1, ""ts"": 1631044479208}], ""v"": 1}"
"439","csi_LHYrzOKcOVsgCQI","189","586","2021-09-07 19:54:41.141259","2021-09-07 19:54:41.141259","{""h"": [{""c"": {""id"": 439, ""uid"": ""csi_LHYrzOKcOVsgCQI"", ""article_id"": 189, ""created_at"": ""2021-09-07T19:54:41.141259"", ""updated_at"": ""2021-09-07T19:54:41.141259"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1631044481141}], ""v"": 1}"
"450","csi_D79dAuO9UZHLmUC","194","586","2021-09-07 19:54:47.158412","2021-09-07 19:54:47.158412","{""h"": [{""c"": {""id"": 450, ""uid"": ""csi_D79dAuO9UZHLmUC"", ""article_id"": 194, ""created_at"": ""2021-09-07T19:54:47.158412"", ""updated_at"": ""2021-09-07T19:54:47.158412"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1631044487158}], ""v"": 1}"
