id,uid,article_id,type,position,created_at,updated_at,log_data
"4415","css_FxbCR35om6Fwg5x","221","overview","1","2021-11-03 10:47:06.556379","2021-11-03 10:47:06.556379","{""h"": [{""c"": {""id"": 4415, ""uid"": ""css_FxbCR35om6Fwg5x"", ""type"": ""overview"", ""position"": 1, ""article_id"": 221, ""created_at"": ""2021-11-03T10:47:06.556379"", ""updated_at"": ""2021-11-03T10:47:06.556379""}, ""v"": 1, ""ts"": 1635936426556}], ""v"": 1}"
"7614","css_fGTM5NeoUYzucIR","410","outcome","2","2022-02-11 08:28:19.609431","2022-02-11 08:28:19.609431","{""h"": [{""c"": {""id"": 7614, ""uid"": ""css_fGTM5NeoUYzucIR"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 410, ""created_at"": ""2022-02-11T08:28:19.609431"", ""updated_at"": ""2022-02-11T08:28:19.609431""}, ""v"": 1, ""ts"": 1644568099609}], ""v"": 1}"
"7366","css_sFhlFpfjel4hIFH","339","background","0","2022-01-26 15:18:07.63083","2022-01-26 15:18:07.63083","{""h"": [{""c"": {""id"": 7366, ""uid"": ""css_sFhlFpfjel4hIFH"", ""type"": ""background"", ""position"": 0, ""article_id"": 339, ""created_at"": ""2022-01-26T15:18:07.63083"", ""updated_at"": ""2022-01-26T15:18:07.63083""}, ""v"": 1, ""ts"": 1643210287631}], ""v"": 1}"
"4416","css_Q4mgph06jkca8FG","221","outcome","2","2021-11-03 10:47:06.625871","2021-11-03 10:47:06.625871","{""h"": [{""c"": {""id"": 4416, ""uid"": ""css_Q4mgph06jkca8FG"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 221, ""created_at"": ""2021-11-03T10:47:06.625871"", ""updated_at"": ""2021-11-03T10:47:06.625871""}, ""v"": 1, ""ts"": 1635936426626}], ""v"": 1}"
"6943","css_JiWMtpk33R2FAF5","223","background","0","2022-01-25 08:56:41.221153","2022-01-25 08:56:41.221153","{""h"": [{""c"": {""id"": 6943, ""uid"": ""css_JiWMtpk33R2FAF5"", ""type"": ""background"", ""position"": 0, ""article_id"": 223, ""created_at"": ""2022-01-25T08:56:41.221153"", ""updated_at"": ""2022-01-25T08:56:41.221153""}, ""v"": 1, ""ts"": 1643101001221}], ""v"": 1}"
"7367","css_LbnsWbIvLk8PRc9","339","overview","1","2022-01-26 15:18:07.637698","2022-01-26 15:18:07.637698","{""h"": [{""c"": {""id"": 7367, ""uid"": ""css_LbnsWbIvLk8PRc9"", ""type"": ""overview"", ""position"": 1, ""article_id"": 339, ""created_at"": ""2022-01-26T15:18:07.637698"", ""updated_at"": ""2022-01-26T15:18:07.637698""}, ""v"": 1, ""ts"": 1643210287638}], ""v"": 1}"
"7615","css_Sgh9x8FER2ORro7","411","background","0","2022-02-11 08:28:19.978934","2022-02-11 08:28:19.978934","{""h"": [{""c"": {""id"": 7615, ""uid"": ""css_Sgh9x8FER2ORro7"", ""type"": ""background"", ""position"": 0, ""article_id"": 411, ""created_at"": ""2022-02-11T08:28:19.978934"", ""updated_at"": ""2022-02-11T08:28:19.978934""}, ""v"": 1, ""ts"": 1644568099979}], ""v"": 1}"
"7616","css_zIMG3wxVfRD062D","411","overview","1","2022-02-11 08:28:19.986441","2022-02-11 08:28:19.986441","{""h"": [{""c"": {""id"": 7616, ""uid"": ""css_zIMG3wxVfRD062D"", ""type"": ""overview"", ""position"": 1, ""article_id"": 411, ""created_at"": ""2022-02-11T08:28:19.986441"", ""updated_at"": ""2022-02-11T08:28:19.986441""}, ""v"": 1, ""ts"": 1644568099986}], ""v"": 1}"
"7617","css_dY7Ln0wgmPpCS6w","411","outcome","2","2022-02-11 08:28:20.020447","2022-02-11 08:28:20.020447","{""h"": [{""c"": {""id"": 7617, ""uid"": ""css_dY7Ln0wgmPpCS6w"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 411, ""created_at"": ""2022-02-11T08:28:20.020447"", ""updated_at"": ""2022-02-11T08:28:20.020447""}, ""v"": 1, ""ts"": 1644568100020}], ""v"": 1}"
"6944","css_ajDptUUwBPTgJff","223","overview","1","2022-01-25 08:56:41.227648","2022-01-25 08:56:41.227648","{""h"": [{""c"": {""id"": 6944, ""uid"": ""css_ajDptUUwBPTgJff"", ""type"": ""overview"", ""position"": 1, ""article_id"": 223, ""created_at"": ""2022-01-25T08:56:41.227648"", ""updated_at"": ""2022-01-25T08:56:41.227648""}, ""v"": 1, ""ts"": 1643101001228}], ""v"": 1}"
"6945","css_QslTOZKbxUPqXxO","223","outcome","2","2022-01-25 08:56:41.311479","2022-01-25 08:56:41.311479","{""h"": [{""c"": {""id"": 6945, ""uid"": ""css_QslTOZKbxUPqXxO"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 223, ""created_at"": ""2022-01-25T08:56:41.311479"", ""updated_at"": ""2022-01-25T08:56:41.311479""}, ""v"": 1, ""ts"": 1643101001311}], ""v"": 1}"
"4909","css_IcQtd4japN0FBwK","319","background","0","2021-12-01 11:16:33.339721","2021-12-01 11:16:33.339721","{""h"": [{""c"": {""id"": 4909, ""uid"": ""css_IcQtd4japN0FBwK"", ""type"": ""background"", ""position"": 0, ""article_id"": 319, ""created_at"": ""2021-12-01T11:16:33.339721"", ""updated_at"": ""2021-12-01T11:16:33.339721""}, ""v"": 1, ""ts"": 1638357393340}], ""v"": 1}"
"4910","css_JehURevV3MrBRO9","319","overview","1","2021-12-01 11:16:33.365668","2021-12-01 11:16:33.365668","{""h"": [{""c"": {""id"": 4910, ""uid"": ""css_JehURevV3MrBRO9"", ""type"": ""overview"", ""position"": 1, ""article_id"": 319, ""created_at"": ""2021-12-01T11:16:33.365668"", ""updated_at"": ""2021-12-01T11:16:33.365668""}, ""v"": 1, ""ts"": 1638357393366}], ""v"": 1}"
"4911","css_Y5u4Heh5zeyykDq","319","outcome","2","2021-12-01 11:16:33.419955","2021-12-01 11:16:33.419955","{""h"": [{""c"": {""id"": 4911, ""uid"": ""css_Y5u4Heh5zeyykDq"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 319, ""created_at"": ""2021-12-01T11:16:33.419955"", ""updated_at"": ""2021-12-01T11:16:33.419955""}, ""v"": 1, ""ts"": 1638357393420}], ""v"": 1}"
"7363","css_lLLYbdB8hVSQicq","312","background","0","2022-01-26 15:18:06.722991","2022-01-26 15:18:06.722991","{""h"": [{""c"": {""id"": 7363, ""uid"": ""css_lLLYbdB8hVSQicq"", ""type"": ""background"", ""position"": 0, ""article_id"": 312, ""created_at"": ""2022-01-26T15:18:06.722991"", ""updated_at"": ""2022-01-26T15:18:06.722991""}, ""v"": 1, ""ts"": 1643210286723}], ""v"": 1}"
"6973","css_2sTsU1zt96UXZ0E","356","background","0","2022-01-25 08:56:55.712323","2022-01-25 08:56:55.712323","{""h"": [{""c"": {""id"": 6973, ""uid"": ""css_2sTsU1zt96UXZ0E"", ""type"": ""background"", ""position"": 0, ""article_id"": 356, ""created_at"": ""2022-01-25T08:56:55.712323"", ""updated_at"": ""2022-01-25T08:56:55.712323""}, ""v"": 1, ""ts"": 1643101015712}], ""v"": 1}"
"6974","css_LrGskvcdcqctgGB","356","overview","1","2022-01-25 08:56:55.720167","2022-01-25 08:56:55.720167","{""h"": [{""c"": {""id"": 6974, ""uid"": ""css_LrGskvcdcqctgGB"", ""type"": ""overview"", ""position"": 1, ""article_id"": 356, ""created_at"": ""2022-01-25T08:56:55.720167"", ""updated_at"": ""2022-01-25T08:56:55.720167""}, ""v"": 1, ""ts"": 1643101015720}], ""v"": 1}"
"6975","css_ajpDeBcr6aVBh6b","356","outcome","2","2022-01-25 08:56:55.749268","2022-01-25 08:56:55.749268","{""h"": [{""c"": {""id"": 6975, ""uid"": ""css_ajpDeBcr6aVBh6b"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 356, ""created_at"": ""2022-01-25T08:56:55.749268"", ""updated_at"": ""2022-01-25T08:56:55.749268""}, ""v"": 1, ""ts"": 1643101015749}], ""v"": 1}"
"7618","css_TfETIXskyFzRfBp","412","background","0","2022-02-11 08:28:20.795873","2022-02-11 08:28:20.795873","{""h"": [{""c"": {""id"": 7618, ""uid"": ""css_TfETIXskyFzRfBp"", ""type"": ""background"", ""position"": 0, ""article_id"": 412, ""created_at"": ""2022-02-11T08:28:20.795873"", ""updated_at"": ""2022-02-11T08:28:20.795873""}, ""v"": 1, ""ts"": 1644568100796}], ""v"": 1}"
"7619","css_vhINqbJVXuWw0IA","412","overview","1","2022-02-11 08:28:20.804202","2022-02-11 08:28:20.804202","{""h"": [{""c"": {""id"": 7619, ""uid"": ""css_vhINqbJVXuWw0IA"", ""type"": ""overview"", ""position"": 1, ""article_id"": 412, ""created_at"": ""2022-02-11T08:28:20.804202"", ""updated_at"": ""2022-02-11T08:28:20.804202""}, ""v"": 1, ""ts"": 1644568100804}], ""v"": 1}"
"7620","css_7ODGWylq1Omh23q","412","outcome","2","2022-02-11 08:28:20.831652","2022-02-11 08:28:20.831652","{""h"": [{""c"": {""id"": 7620, ""uid"": ""css_7ODGWylq1Omh23q"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 412, ""created_at"": ""2022-02-11T08:28:20.831652"", ""updated_at"": ""2022-02-11T08:28:20.831652""}, ""v"": 1, ""ts"": 1644568100832}], ""v"": 1}"
"6625","css_PBsVHIcH6xTgmp9","215","background","0","2022-01-23 18:30:18.634388","2022-01-23 18:30:18.634388","{""h"": [{""c"": {""id"": 6625, ""uid"": ""css_PBsVHIcH6xTgmp9"", ""type"": ""background"", ""position"": 0, ""article_id"": 215, ""created_at"": ""2022-01-23T18:30:18.634388"", ""updated_at"": ""2022-01-23T18:30:18.634388""}, ""v"": 1, ""ts"": 1642962618634}], ""v"": 1}"
"6626","css_rCb9qrMor57QcYX","215","overview","1","2022-01-23 18:30:18.64892","2022-01-23 18:30:18.64892","{""h"": [{""c"": {""id"": 6626, ""uid"": ""css_rCb9qrMor57QcYX"", ""type"": ""overview"", ""position"": 1, ""article_id"": 215, ""created_at"": ""2022-01-23T18:30:18.64892"", ""updated_at"": ""2022-01-23T18:30:18.64892""}, ""v"": 1, ""ts"": 1642962618649}], ""v"": 1}"
"6627","css_vRV63mqCW6XhM3U","215","outcome","2","2022-01-23 18:30:18.694753","2022-01-23 18:30:18.694753","{""h"": [{""c"": {""id"": 6627, ""uid"": ""css_vRV63mqCW6XhM3U"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 215, ""created_at"": ""2022-01-23T18:30:18.694753"", ""updated_at"": ""2022-01-23T18:30:18.694753""}, ""v"": 1, ""ts"": 1642962618695}], ""v"": 1}"
"7364","css_nSCYFxDxqYThvWq","312","overview","1","2022-01-26 15:18:06.738708","2022-01-26 15:18:06.738708","{""h"": [{""c"": {""id"": 7364, ""uid"": ""css_nSCYFxDxqYThvWq"", ""type"": ""overview"", ""position"": 1, ""article_id"": 312, ""created_at"": ""2022-01-26T15:18:06.738708"", ""updated_at"": ""2022-01-26T15:18:06.738708""}, ""v"": 1, ""ts"": 1643210286739}], ""v"": 1}"
"7365","css_O8dCDsIRnrdxhcF","312","outcome","2","2022-01-26 15:18:06.775184","2022-01-26 15:18:06.775184","{""h"": [{""c"": {""id"": 7365, ""uid"": ""css_O8dCDsIRnrdxhcF"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 312, ""created_at"": ""2022-01-26T15:18:06.775184"", ""updated_at"": ""2022-01-26T15:18:06.775184""}, ""v"": 1, ""ts"": 1643210286775}], ""v"": 1}"
"7378","css_xbSk7DlwHNEaShK","313","background","0","2022-01-26 15:18:11.475609","2022-01-26 15:18:11.475609","{""h"": [{""c"": {""id"": 7378, ""uid"": ""css_xbSk7DlwHNEaShK"", ""type"": ""background"", ""position"": 0, ""article_id"": 313, ""created_at"": ""2022-01-26T15:18:11.475609"", ""updated_at"": ""2022-01-26T15:18:11.475609""}, ""v"": 1, ""ts"": 1643210291476}], ""v"": 1}"
"7379","css_fvhNOGeZNj24WZO","313","overview","1","2022-01-26 15:18:11.49541","2022-01-26 15:18:11.49541","{""h"": [{""c"": {""id"": 7379, ""uid"": ""css_fvhNOGeZNj24WZO"", ""type"": ""overview"", ""position"": 1, ""article_id"": 313, ""created_at"": ""2022-01-26T15:18:11.49541"", ""updated_at"": ""2022-01-26T15:18:11.49541""}, ""v"": 1, ""ts"": 1643210291495}], ""v"": 1}"
"7380","css_si0VwNAG41Vm6kS","313","outcome","2","2022-01-26 15:18:11.521158","2022-01-26 15:18:11.521158","{""h"": [{""c"": {""id"": 7380, ""uid"": ""css_si0VwNAG41Vm6kS"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 313, ""created_at"": ""2022-01-26T15:18:11.521158"", ""updated_at"": ""2022-01-26T15:18:11.521158""}, ""v"": 1, ""ts"": 1643210291521}], ""v"": 1}"
"7387","css_cV0XUVWHjhOw24D","307","background","0","2022-01-26 15:18:13.918349","2022-01-26 15:18:13.918349","{""h"": [{""c"": {""id"": 7387, ""uid"": ""css_cV0XUVWHjhOw24D"", ""type"": ""background"", ""position"": 0, ""article_id"": 307, ""created_at"": ""2022-01-26T15:18:13.918349"", ""updated_at"": ""2022-01-26T15:18:13.918349""}, ""v"": 1, ""ts"": 1643210293918}], ""v"": 1}"
"7621","css_wlygIud3OJK9Byd","413","background","0","2022-02-11 08:28:21.86518","2022-02-11 08:28:21.86518","{""h"": [{""c"": {""id"": 7621, ""uid"": ""css_wlygIud3OJK9Byd"", ""type"": ""background"", ""position"": 0, ""article_id"": 413, ""created_at"": ""2022-02-11T08:28:21.86518"", ""updated_at"": ""2022-02-11T08:28:21.86518""}, ""v"": 1, ""ts"": 1644568101865}], ""v"": 1}"
"7622","css_5M1eXsWUEndCNIf","413","overview","1","2022-02-11 08:28:21.875078","2022-02-11 08:28:21.875078","{""h"": [{""c"": {""id"": 7622, ""uid"": ""css_5M1eXsWUEndCNIf"", ""type"": ""overview"", ""position"": 1, ""article_id"": 413, ""created_at"": ""2022-02-11T08:28:21.875078"", ""updated_at"": ""2022-02-11T08:28:21.875078""}, ""v"": 1, ""ts"": 1644568101875}], ""v"": 1}"
"7623","css_yZIZZfbeAXwBEaX","413","outcome","2","2022-02-11 08:28:21.90745","2022-02-11 08:28:21.90745","{""h"": [{""c"": {""id"": 7623, ""uid"": ""css_yZIZZfbeAXwBEaX"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 413, ""created_at"": ""2022-02-11T08:28:21.90745"", ""updated_at"": ""2022-02-11T08:28:21.90745""}, ""v"": 1, ""ts"": 1644568101907}], ""v"": 1}"
"4663","css_PGeIjkaAsN9EKZq","124","background","0","2021-11-11 13:00:12.960204","2021-11-11 13:00:12.960204","{""h"": [{""c"": {""id"": 4663, ""uid"": ""css_PGeIjkaAsN9EKZq"", ""type"": ""background"", ""position"": 0, ""article_id"": 124, ""created_at"": ""2021-11-11T13:00:12.960204"", ""updated_at"": ""2021-11-11T13:00:12.960204""}, ""v"": 1, ""ts"": 1636635612960}], ""v"": 1}"
"4664","css_1CNQZYSPHBH7eS1","124","overview","1","2021-11-11 13:00:13.208276","2021-11-11 13:00:13.208276","{""h"": [{""c"": {""id"": 4664, ""uid"": ""css_1CNQZYSPHBH7eS1"", ""type"": ""overview"", ""position"": 1, ""article_id"": 124, ""created_at"": ""2021-11-11T13:00:13.208276"", ""updated_at"": ""2021-11-11T13:00:13.208276""}, ""v"": 1, ""ts"": 1636635613208}], ""v"": 1}"
"4665","css_pmt7v2MpnIF1IFV","124","outcome","2","2021-11-11 13:00:13.343085","2021-11-11 13:00:13.343085","{""h"": [{""c"": {""id"": 4665, ""uid"": ""css_pmt7v2MpnIF1IFV"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 124, ""created_at"": ""2021-11-11T13:00:13.343085"", ""updated_at"": ""2021-11-11T13:00:13.343085""}, ""v"": 1, ""ts"": 1636635613343}], ""v"": 1}"
"7368","css_i8fSblU7Sl5SlTd","339","outcome","2","2022-01-26 15:18:07.658996","2022-01-26 15:18:07.658996","{""h"": [{""c"": {""id"": 7368, ""uid"": ""css_i8fSblU7Sl5SlTd"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 339, ""created_at"": ""2022-01-26T15:18:07.658996"", ""updated_at"": ""2022-01-26T15:18:07.658996""}, ""v"": 1, ""ts"": 1643210287659}], ""v"": 1}"
"6628","css_5i8iYNTq8dEGonX","120","background","0","2022-01-23 18:30:19.885763","2022-01-23 18:30:19.885763","{""h"": [{""c"": {""id"": 6628, ""uid"": ""css_5i8iYNTq8dEGonX"", ""type"": ""background"", ""position"": 0, ""article_id"": 120, ""created_at"": ""2022-01-23T18:30:19.885763"", ""updated_at"": ""2022-01-23T18:30:19.885763""}, ""v"": 1, ""ts"": 1642962619886}], ""v"": 1}"
"5761","css_USLb3Bpyos0ZEJm","93","background","0","2022-01-05 08:35:20.595722","2022-01-05 08:35:20.595722","{""h"": [{""c"": {""id"": 5761, ""uid"": ""css_USLb3Bpyos0ZEJm"", ""type"": ""background"", ""position"": 0, ""article_id"": 93, ""created_at"": ""2022-01-05T08:35:20.595722"", ""updated_at"": ""2022-01-05T08:35:20.595722""}, ""v"": 1, ""ts"": 1641371720596}], ""v"": 1}"
"5762","css_RI23umh6Ap0Vk6i","93","overview","1","2022-01-05 08:35:20.60683","2022-01-05 08:35:20.60683","{""h"": [{""c"": {""id"": 5762, ""uid"": ""css_RI23umh6Ap0Vk6i"", ""type"": ""overview"", ""position"": 1, ""article_id"": 93, ""created_at"": ""2022-01-05T08:35:20.60683"", ""updated_at"": ""2022-01-05T08:35:20.60683""}, ""v"": 1, ""ts"": 1641371720607}], ""v"": 1}"
"5763","css_WxLOIrcjtn9eW4O","93","outcome","2","2022-01-05 08:35:20.640097","2022-01-05 08:35:20.640097","{""h"": [{""c"": {""id"": 5763, ""uid"": ""css_WxLOIrcjtn9eW4O"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 93, ""created_at"": ""2022-01-05T08:35:20.640097"", ""updated_at"": ""2022-01-05T08:35:20.640097""}, ""v"": 1, ""ts"": 1641371720640}], ""v"": 1}"
"7630","css_EqdGBgM74BisQea","415","background","0","2022-02-11 08:28:27.571129","2022-02-11 08:28:27.571129","{""h"": [{""c"": {""id"": 7630, ""uid"": ""css_EqdGBgM74BisQea"", ""type"": ""background"", ""position"": 0, ""article_id"": 415, ""created_at"": ""2022-02-11T08:28:27.571129"", ""updated_at"": ""2022-02-11T08:28:27.571129""}, ""v"": 1, ""ts"": 1644568107571}], ""v"": 1}"
"7631","css_wzhLwslXB9tKjxz","415","overview","1","2022-02-11 08:28:27.579063","2022-02-11 08:28:27.579063","{""h"": [{""c"": {""id"": 7631, ""uid"": ""css_wzhLwslXB9tKjxz"", ""type"": ""overview"", ""position"": 1, ""article_id"": 415, ""created_at"": ""2022-02-11T08:28:27.579063"", ""updated_at"": ""2022-02-11T08:28:27.579063""}, ""v"": 1, ""ts"": 1644568107579}], ""v"": 1}"
"4417","css_1v9M3KN8i1IbD7r","186","background","0","2021-11-03 10:47:06.66561","2021-11-03 10:47:06.66561","{""h"": [{""c"": {""id"": 4417, ""uid"": ""css_1v9M3KN8i1IbD7r"", ""type"": ""background"", ""position"": 0, ""article_id"": 186, ""created_at"": ""2021-11-03T10:47:06.66561"", ""updated_at"": ""2021-11-03T10:47:06.66561""}, ""v"": 1, ""ts"": 1635936426666}], ""v"": 1}"
"4418","css_B2vD3gAWRed1xKf","186","overview","1","2021-11-03 10:47:06.736723","2021-11-03 10:47:06.736723","{""h"": [{""c"": {""id"": 4418, ""uid"": ""css_B2vD3gAWRed1xKf"", ""type"": ""overview"", ""position"": 1, ""article_id"": 186, ""created_at"": ""2021-11-03T10:47:06.736723"", ""updated_at"": ""2021-11-03T10:47:06.736723""}, ""v"": 1, ""ts"": 1635936426737}], ""v"": 1}"
"4419","css_t5qS6qp5j51dpo2","186","outcome","2","2021-11-03 10:47:06.787133","2021-11-03 10:47:06.787133","{""h"": [{""c"": {""id"": 4419, ""uid"": ""css_t5qS6qp5j51dpo2"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 186, ""created_at"": ""2021-11-03T10:47:06.787133"", ""updated_at"": ""2021-11-03T10:47:06.787133""}, ""v"": 1, ""ts"": 1635936426787}], ""v"": 1}"
"4774","css_84cz3sWYwd0ebkw","234","background","0","2021-11-24 17:30:57.510402","2021-11-24 17:30:57.510402","{""h"": [{""c"": {""id"": 4774, ""uid"": ""css_84cz3sWYwd0ebkw"", ""type"": ""background"", ""position"": 0, ""article_id"": 234, ""created_at"": ""2021-11-24T17:30:57.510402"", ""updated_at"": ""2021-11-24T17:30:57.510402""}, ""v"": 1, ""ts"": 1637775057510}], ""v"": 1}"
"4775","css_DFF4lk5VUlkv9Rh","234","overview","1","2021-11-24 17:30:57.552829","2021-11-24 17:30:57.552829","{""h"": [{""c"": {""id"": 4775, ""uid"": ""css_DFF4lk5VUlkv9Rh"", ""type"": ""overview"", ""position"": 1, ""article_id"": 234, ""created_at"": ""2021-11-24T17:30:57.552829"", ""updated_at"": ""2021-11-24T17:30:57.552829""}, ""v"": 1, ""ts"": 1637775057553}], ""v"": 1}"
"7624","css_8egW470IYu2JEwR","416","background","0","2022-02-11 08:28:24.878376","2022-02-11 08:28:24.878376","{""h"": [{""c"": {""id"": 7624, ""uid"": ""css_8egW470IYu2JEwR"", ""type"": ""background"", ""position"": 0, ""article_id"": 416, ""created_at"": ""2022-02-11T08:28:24.878376"", ""updated_at"": ""2022-02-11T08:28:24.878376""}, ""v"": 1, ""ts"": 1644568104878}], ""v"": 1}"
"7625","css_abXDHB5JONT0BGQ","416","overview","1","2022-02-11 08:28:24.886043","2022-02-11 08:28:24.886043","{""h"": [{""c"": {""id"": 7625, ""uid"": ""css_abXDHB5JONT0BGQ"", ""type"": ""overview"", ""position"": 1, ""article_id"": 416, ""created_at"": ""2022-02-11T08:28:24.886043"", ""updated_at"": ""2022-02-11T08:28:24.886043""}, ""v"": 1, ""ts"": 1644568104886}], ""v"": 1}"
"7626","css_BJGyfkN98NRxMzP","416","outcome","2","2022-02-11 08:28:24.912683","2022-02-11 08:28:24.912683","{""h"": [{""c"": {""id"": 7626, ""uid"": ""css_BJGyfkN98NRxMzP"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 416, ""created_at"": ""2022-02-11T08:28:24.912683"", ""updated_at"": ""2022-02-11T08:28:24.912683""}, ""v"": 1, ""ts"": 1644568104913}], ""v"": 1}"
"7369","css_j1HztoDHxdbrDU0","311","background","0","2022-01-26 15:18:09.049658","2022-01-26 15:18:09.049658","{""h"": [{""c"": {""id"": 7369, ""uid"": ""css_j1HztoDHxdbrDU0"", ""type"": ""background"", ""position"": 0, ""article_id"": 311, ""created_at"": ""2022-01-26T15:18:09.049658"", ""updated_at"": ""2022-01-26T15:18:09.049658""}, ""v"": 1, ""ts"": 1643210289050}], ""v"": 1}"
"7370","css_weREdGS9KtKAiQ7","311","overview","1","2022-01-26 15:18:09.058201","2022-01-26 15:18:09.058201","{""h"": [{""c"": {""id"": 7370, ""uid"": ""css_weREdGS9KtKAiQ7"", ""type"": ""overview"", ""position"": 1, ""article_id"": 311, ""created_at"": ""2022-01-26T15:18:09.058201"", ""updated_at"": ""2022-01-26T15:18:09.058201""}, ""v"": 1, ""ts"": 1643210289058}], ""v"": 1}"
"7371","css_Oyg6asuubfiWgP0","311","outcome","2","2022-01-26 15:18:09.083759","2022-01-26 15:18:09.083759","{""h"": [{""c"": {""id"": 7371, ""uid"": ""css_Oyg6asuubfiWgP0"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 311, ""created_at"": ""2022-01-26T15:18:09.083759"", ""updated_at"": ""2022-01-26T15:18:09.083759""}, ""v"": 1, ""ts"": 1643210289084}], ""v"": 1}"
"6629","css_VOS9dQzWMVMaCUO","120","overview","1","2022-01-23 18:30:19.917314","2022-01-23 18:30:19.917314","{""h"": [{""c"": {""id"": 6629, ""uid"": ""css_VOS9dQzWMVMaCUO"", ""type"": ""overview"", ""position"": 1, ""article_id"": 120, ""created_at"": ""2022-01-23T18:30:19.917314"", ""updated_at"": ""2022-01-23T18:30:19.917314""}, ""v"": 1, ""ts"": 1642962619917}], ""v"": 1}"
"6630","css_slSfyDrJoWpHD1R","120","outcome","2","2022-01-23 18:30:19.976484","2022-01-23 18:30:19.976484","{""h"": [{""c"": {""id"": 6630, ""uid"": ""css_slSfyDrJoWpHD1R"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 120, ""created_at"": ""2022-01-23T18:30:19.976484"", ""updated_at"": ""2022-01-23T18:30:19.976484""}, ""v"": 1, ""ts"": 1642962619976}], ""v"": 1}"
"7525","css_7bq0IFw94mcLJhy","69","background","0","2022-02-09 09:05:41.180605","2022-02-09 09:05:41.180605","{""h"": [{""c"": {""id"": 7525, ""uid"": ""css_7bq0IFw94mcLJhy"", ""type"": ""background"", ""position"": 0, ""article_id"": 69, ""created_at"": ""2022-02-09T09:05:41.180605"", ""updated_at"": ""2022-02-09T09:05:41.180605""}, ""v"": 1, ""ts"": 1644397541181}], ""v"": 1}"
